wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Kenai Fjords,kefj,Kayak in Kenai Fjords,"Explore Kenai Fjords by kayak. Paddling in Kenai Fjords can be a once in a lifetime experience. By dipping your paddle into these waters, you're participating in the long history of human powered travel along the Kenai Peninsula coast.",,https://www.nps.gov/thingstodo/kayak-in-kenai-fjords.htm,,Kayaking
Kenai Fjords,kefj,Snowmobile in Kenai Fjords National Park,"Explore Kenai Fjords National Park by snowmobile. Once the road to Exit Glacier is snow-covered and closed to cars, it is accessible by snowmobile,",,https://www.nps.gov/thingstodo/snowmobile-in-kenai-fjords-national-park.htm,,Snowmobiling
Kenai Fjords,kefj,Experience Kenai Fjords National Park in winter,"Once the road to Exit Glacier is snow-covered and closed to cars, it is accessible by fat bikes and cross-country skis, ",,https://www.nps.gov/thingstodo/experience-kenai-fjords-national-park-in-winter.htm,,Cross-Country Skiing
Kenai Fjords,kefj,Explore the Exit Glacier area in a couple of hours,"Would you like to visit the Exit Glacier area, but only have a couple of hours? These are some suggestions for what you might do with that time.",,https://www.nps.gov/thingstodo/explore-the-exit-glacier-area-in-a-couple-of-hours.htm,,Front-Country Hiking
Kenai Fjords,kefj,Explore Kenai Fjords by air,"Overflights also provide dramatic views of the park's glaciers, fjords, and wildlife. You may catch a glimpse of a mountain goat traversing a rocky ledge or peer down at a brown bear fishing in a salmon-choked stream. Flightseeing is one of the best ways to get a sense of the vastness of the Harding Icefield",,https://www.nps.gov/thingstodo/explore-kenai-fjords-by-air.htm,,Flying
Kenai Fjords,kefj,Become a Fjord Junior Ranger,A junior ranger walk focused on fjords. Join a ranger to learn about these amazing ecosystems,Kenai Fjords National Park Visitor Center,https://www.nps.gov/thingstodo/become-a-fjord-junior-ranger.htm,90 Minutes,Junior Ranger Program
Kenai Fjords,kefj,Become a Glacier Junior Ranger,Earn a Glacier Junior Ranger patch by checking out a Discovery Backpack or an Art for Parks backpack and completing some activities.,,https://www.nps.gov/thingstodo/become-a-glacier-junior-ranger.htm,,Junior Ranger Program
Kenai Fjords,kefj,Fish in the Seward Area,The area surrounding Kenai Fjords has outstanding opportunities for both fresh and salt water fishing,,https://www.nps.gov/thingstodo/fish-in-the-seward-area.htm,,Fishing
Kenai Fjords,kefj,Stay in a Public Use Cabin,"Consider staying in one of the park's three public use cabins. These cabins provide a great opportunity to stay overnight in Kenai Fjords. You can experience the solitude and enjoyment of your park, no matter the season, while still enjoying a roof over your head.","Seward, AK",https://www.nps.gov/thingstodo/stay-in-a-public-use-cabin.htm,1-3 Days,Camping
Kenai Fjords,kefj,Hike the Harding Icefield Trail,"The 8.2-mile round trip Harding Icefield Trail is a spectacular day hike. Travel from the valley floor, through forests, meadows and the alpine, finishing with a breath-taking view of the Harding Icefield. The top of the trail is a window to past ice ages - a horizon of ice and snow that stretches as far as the eye can see, broken only by an occasional nunatak, or lonely peak.",Exit Glacier Area,https://www.nps.gov/thingstodo/hike-the-harding-icefield-trail.htm,6-8 Hours,Front-Country Hiking
Kings Canyon,seki,Clover Creek Winter Trail,This one-way trail is currently marked to the Twin Lakes hiking trail junction. Return to Wuksachi on the same trail.,Wuksachi Village Center parking area,https://www.nps.gov/thingstodo/clover-creek-winter-trail.htm,2-4 Hours,Cross-Country Skiing
Kings Canyon,seki,Panther Winter Trail,"Taking its name from Panther Gap (8,600 feet), the Panther Trail is part of a difficult loop for experienced skiers. Steep grades and dense forests guard the great views from Panther Gap.",Wolverton Parking Area,https://www.nps.gov/thingstodo/panther-winter-trail.htm,4-6 Hours,Cross-Country Skiing
Kings Canyon,seki,Trail of the Sequoias Winter Trail,"A challenging alternative to the Crescent Trail, the Trail of the Sequoias explores the eastern edge of the Giant Forest. This trail is not for novice skiers.",Crescent Meadow to McKinley Tree Junction,https://www.nps.gov/thingstodo/trail-of-the-sequoias-winter-trail.htm,4-6 Hours,Cross-Country Skiing
Kings Canyon,seki,Crescent Winter Trail,"The trail connects the General Sherman Tree with the end of Crescent Meadow Road (see Crescent Meadow Road Trail). The trail passes through the heart of the Giant Forest. The skiing is mostly easy, but has several short grades that require turning through the thick forest.",McKinley Tree Junction (On the Congress Trail),https://www.nps.gov/thingstodo/crescent-winter-trail.htm,4-6 Hours,Cross-Country Skiing
Kings Canyon,seki,Old Lodgepole Road Winter Trail,"This old road connects the Lodgepole Visitor Center with the General Sherman Tree. The skiing is easy, except for a steep grade as the trail approaches the General Sherman Tree.",Lodgepole Campground Area,https://www.nps.gov/thingstodo/old-lodgepole-road-winter-trail.htm,3-4 Hours,Cross-Country Skiing
Kings Canyon,seki,Bear Hill Winter Trail,The trail follows the old Bear Hill Road and travels under the shade of giant sequoias and mixed conifers. Bear Hill Road is wide and easy to follow with a moderate grade.,Giant Forest Museum,https://www.nps.gov/thingstodo/bear-hill-winter-trail.htm,1-2 Hours,Cross-Country Skiing
Kings Canyon,seki,Wolverton Winter Trail,This short trail connects the Old Lodgepole Road with the Wolverton Parking area. This steep hillside route requires considerable control for downhill travel when skiing away from Wolverton.,Wolverton Parking Area,https://www.nps.gov/thingstodo/wolverton-winter-trail.htm,1-2 Hours,Cross-Country Skiing
Kings Canyon,seki,Pear Lake Winter Trail,"The Pear Lake Trail is the most challenging of the marked ski trails in Sequoia National Park. The trail climbs steeply through dense fir forest, then ends at the Pear Lake Winter Hut.",Wolverton Parking Area,https://www.nps.gov/thingstodo/pear-lake-winter-trail.htm,6-8 Hours,Cross-Country Skiing
Kings Canyon,seki,Alta Winter Trail,"The Alta Trail descends nearly 1,000 feet from Wolverton to Giant Forest and connects with several other trails. This is a difficult ski with steep terrain and many trees.",Wolverton Parking Area,https://www.nps.gov/thingstodo/alta-winter-trail.htm,6-8 Hours,Cross-Country Skiing
Kings Canyon,seki,Crescent Meadow Road Winter Trail,"The most popular of the Giant Forest’s ski trails, Crescent Meadow Road begins at the west end of the Giant Forest Museum Plaza. The entire route is an unplowed road with gentle to moderate grades and lots of giant sequoias.",Crescent Meadow Road,https://www.nps.gov/thingstodo/crescent-meadow-road-winter-trail.htm,2-3 Hours,Cross-Country Skiing
Kings Canyon,seki,Sunset Rock Winter Trail,"This easy trail leads through a mixed-conifer forest of red firs, Jeffrey pines, sugar pines, and incense cedars to a large granite dome. Once there, take a seat on the dome and enjoy the sweeping views of a deep canyon that was carved by the Kaweah River. If you're there for sunset, sit back and enjoy the colorful show! When finished, return on the same trail back to the Giant Forest Museum.",Giant Forest Museum Parking Lot,https://www.nps.gov/thingstodo/sunset-rock-winter-trail.htm,1-2 Hours,Cross-Country Skiing
Kings Canyon,seki,Grant Grove Loop Winter Trail,"Visit one of the world's largest living trees. President Coolidge proclaimed the General Grant tree the Nation's Christmas tree in 1926, making it the perfect place to visit for the winter.",General Grant Tree Parking Area,https://www.nps.gov/thingstodo/grant-grove-loop-winter.htm,30-60 Minutes,Hiking
Kings Canyon,seki,Panoramic Point and Park Ridge Winter Trail,One of the most popular winter trails in this area begins at the village and follows the unplowed road to the top of Park Ridge. Panoramic Point offers spectacular views of the snow-covered mountains in Kings Canyon.,Panoramic Point Trailhead,https://www.nps.gov/thingstodo/panoramic-point-winter-trail.htm,6-8 Hours,Cross-Country Skiing
Kings Canyon,seki,North Grove Loop Winter Trail,The North Grove Loop travels through a magnificent grove of giant sequoias. Skiers will find it easier to follow this loop trail counterclockwise to avoid some of the sharper downhill curves in the road.,North Grove Trailhead,https://www.nps.gov/thingstodo/north-grove-winter-trail.htm,1-3 Hours,Cross-Country Skiing
Kings Canyon,seki,Big Trees Trail Wildlife,"Park wildlife are often seen along the Big Trees Trail, an easy and accessible path that starts at Giant Forest Museum and takes you around a meadow lined with mature sequoias.",,https://www.nps.gov/thingstodo/watch-park-wildlife.htm,1-2 Hours,Wildlife Watching
Kings Canyon,seki,Learn about Giant Sequoias,"Before you investigate the area, stop here at the Giant Forest Museum to learn about giant sequoias and area history.",,https://www.nps.gov/thingstodo/learn-about-giant-sequoias.htm,,Museum Exhibits
Kings Canyon,seki,Snowshoe with a Ranger,"Our popular ranger-guided snowshoe walks are a great way to explore snowy trails. Snowshoe programs are usually offered from December through March, as long as there is at least 8 inches of snow on the ground.",,https://www.nps.gov/thingstodo/walk-with-a-ranger.htm,2 Hours,Snowshoeing
Kings Canyon,seki,Take a Short Hike to Buena Vista Peak,"Would you like to hike, but don’t have a lot of time? Head to Buena Vista Peak, which is only a 1-mile hike to a spectacular viewpoint. You’ll be rewarded with views of Redwood Canyon and the Kings Canyon high country.","Generals Highway, Kings Canyon National Park",https://www.nps.gov/thingstodo/buena-vista-trail.htm,1-2 Hours,Hiking
Kings Canyon,seki,Hike to a Bird's Eye View,"Take a short hike to little-known viewpoint, called Eagle View. This vista is just as spectacular as Moro Rock, but with fewer people. Enjoy the bird's-eye view of the Sequoia Kings Wilderness and the High Sierra.","Giant Forest, Sequoia National Park",https://www.nps.gov/thingstodo/a-bird-s-eye-view.htm,1-2 Hours,Hiking
Kings Canyon,seki,Visit the Foothills Visitor Center,"This visitor center is one mile past the Ash Mountain entrance station along the Generals Highway. Stop here for information, maps, books, gifts, and restrooms. Browse exhibits about the ecology and human history of the foothills, and join a free ranger-led program.",,https://www.nps.gov/thingstodo/visit-foothill-visitor-center.htm,5-75 Minutes,Museum Exhibits
Kings Canyon,seki,Visit the Kings Canyon Visitor Center,"At the Kings Canyon Visitor Center, learn about three regions in Kings Canyon National Park: giant sequoia groves, Kings Canyon, and the High Sierra. Watch a 15-minute movie (English/Spanish). A park store sells books, maps, and educational materials.",,https://www.nps.gov/thingstodo/visit-kings-canyon-visitor-center.htm,5-75 Minutes,Museum Exhibits
Kings Canyon,seki,Discover Tokopah Valley and Falls,"The Tokopah Falls Trail is great place to see the “classic” Sierra Nevada landscape. Sheer granite cliffs, a dense conifer forest, and a rushing river create a peaceful mountain scene.",Lodgepole Campground Overflow Parking Lot,https://www.nps.gov/thingstodo/discover-tokopah-valley-and-falls.htm,,Hiking
Kings Canyon,seki,See the General Sherman Tree in Snow,"Enjoy an up-close experience walking around the big trees, including the largest tree on Earth.",Giant Forest,https://www.nps.gov/thingstodo/see-the-general-sherman-tree.htm,15-60 Minutes,Snowshoeing
Kings Canyon,seki,Discover Sheep Creek Cascade,"Visit Cedar Grove, in the heart of Kings Canyon. Once there, take a hike through a forested ravine to a shady glen and a small cascading waterfall called Sheep Creek Cascade. You’ll also see views of the Monarch Divide.","Cedar Grove, Kings Canyon National Park",https://www.nps.gov/thingstodo/sheep-creek-cascade.htm,1-2 Hours,Hiking
Kings Canyon,seki,Bike the River Road,"Explore this little-known dirt road in Kings Canyon National Park: the River Road in Cedar Grove. The traffic on the road is light, so it is good for biking, walking, running, or walking your dog. And it's a great place to escape the busier spots in the park.","Cedar Grove, Kings Canyon National Park",https://www.nps.gov/thingstodo/bike-the-river-road.htm,1-5 Hours,Road Biking
Kings Canyon,seki,Crescent Meadow Wildlife,Keep your eyes and ears open for wildlife as you hike along the Crescent Meadow in trail Sequoia's Giant Forest.,,https://www.nps.gov/thingstodo/crescent-meadow-wildlife.htm,1-3 Hours,Wildlife Watching
Kings Canyon,seki,Tokopah Falls Wildlife,Keep your eyes and ears open for wildlife as you hike along the Tokopah Falls trail.,,https://www.nps.gov/thingstodo/hopeful-wildlife-day-trips.htm,3-5 Hours,Wildlife Watching
Kings Canyon,seki,Drive Through Tunnel Log,"Since 1935, people have been driving through Tunnel Log. You too can join in on the novelty of driving through a fallen Sequoia.",,https://www.nps.gov/thingstodo/drive-through-tunnel-log.htm,5-10 Minutes,Scenic Driving
Kings Canyon,seki,Visit the Lodgepole Visitor Center,"With brand new museum exhibits, a Park Store, and a wilderness information counter, the Lodgepole Visitor Center is the place to be.",,https://www.nps.gov/thingstodo/visit-lodgepole-visitor-center.htm,5-120 Minutes,Museum Exhibits
Kings Canyon,seki,See the General Sherman Tree,The General Sherman Tree is a must-see while visiting the Giant Forest. It is the largest tree in the world.,,https://www.nps.gov/thingstodo/see-the-general-sherman-tree-summer.htm,,Hiking
Kings Canyon,seki,Hike the Wuksachi Trail,"Head out on the Wuksachi Trail to Lodgepole for a walk through fir forests, meadows, and creeks. Venture into the wilderness by connecting to the Twin Lakes Trail for Cahoon Meadow, or continue to Lodgepole, where you can catch the Purple Route 2 shuttle back to Wuksachi Lodge (summer only).",Wuksachi Trailhead,https://www.nps.gov/thingstodo/hike-the-wuksachi-trail.htm,1-6 Hours,Hiking
Kings Canyon,seki,Hike Around Crescent Meadow,"The Crescent Meadow Trail is an ideal place for photography and a relaxing walk. Follow the flat, 1.5-mile (2.4-km) loop trail around Crescent Meadow, where bright green vegetation contrasts with the red bark of giant sequoias.",,https://www.nps.gov/thingstodo/hike-around-crescent-meadow.htm,,Hiking
Kings Canyon,seki,Hike Among the Giants,"There is no better way to explore the Giant Forest than by going out on the trails. Try a stroll on the Congress Trail, a 2-mile (3.2-km) loop that starts from the General Sherman Tree and takes you into the heart of a sequoia grove.",,https://www.nps.gov/thingstodo/hike-among-the-giants.htm,,Hiking
Kings Canyon,seki,Explore the Winter Forest by Foot,"There is no better way to see the snow covered Giant Forest than to get out on the trails and walk around. Whether you rent snowshoes or bring your own, snowshoeing around a sequoia grove is a fun experience for people who are well-prepared.",,https://www.nps.gov/thingstodo/explore-the-winter-forest-by-foot.htm,1-4 Hours,Snowshoeing
Kings Canyon,seki,Discover the Lodgepole-Sherman Tree Trail,"Explore the Giant Forest on your way to the General Sherman Tree. Take the 2.8 mile Lodgepole-Sherman Tree Trail from the Lodgepole Campground, then catch the Green Route 1 shuttle back to the parking lot.",Lodgepole Campground Overflow Parking Lot,https://www.nps.gov/thingstodo/discover-the-lodgepole-sherman-tree-trail.htm,2-5 Hours,Hiking
Kings Canyon,seki,Explore Hidden Sequoias at Muir Grove,"Take a hike to a sequoia grove that is tucked away from the road. Muir Grove provides a quiet experience among these giant trees. If you find other sequoia groves to be a bit crowded, take a walk to experience Muir Grove.","Generals Highway, Sequoia National Park",https://www.nps.gov/thingstodo/muir-grove-trail.htm,2-3 Hours,Hiking
Kings Canyon,seki,Enjoy a 360-Degree View at Little Baldy Dome,"Hike on a lesser-known trail in Sequoia National Park. The Little Baldy trail takes you through a mixed-conifer forest to the top of a granite dome. Once there, you can take in a 360-degree panoramic view.","Generals Highway, Sequoia National Park",https://www.nps.gov/thingstodo/little-baldy-trail.htm,2-3 Hours,Hiking
Kings Canyon,seki,View Sunset from Sunset Rock,Are you looking for the perfect spot for sunset? Head to Sunset Rock in the Giant Forest. This less trafficked trail is a great option for escaping the crowds and enjoying the colorful sunset.,"Giant Forest, Sequoia National Park",https://www.nps.gov/thingstodo/sunset-rock-trail.htm,1-2 Hours,Hiking
Kings Canyon,seki,Take a Walk Through Paradise,"Explore Paradise Canyon in the Foothills of Sequoia National Park. This gentle trail parallels Paradise Creek, taking you past waterfalls and pools.","Foothills, Sequoia National Park",https://www.nps.gov/thingstodo/paradise-creek-trail.htm,1-2 Hours,Hiking
Kings Canyon,seki,Climb Moro Rock,"A stone and concrete stairway leads to the top of Moro Rock, a granite dome that towers over the Generals Highway. From the top, enjoy sweeping views of the hills below and the wilderness to the east.",Moro Rock,https://www.nps.gov/thingstodo/climb-moro-rock.htm,30-120 Minutes,Hiking
Kings Canyon,seki,Explore Sub-Alpine Landscapes at Mineral King,"In Sequoia National Park visit Mineral King, a beautiful valley at 7,500 feet. This area can be used as a basecamp for day hikes to lakes and alpine wonderlands.","Mineral King, Sequoia National Park",https://www.nps.gov/thingstodo/mineral-king-trails.htm,1-3 Days,Hiking
Kings Canyon,seki,Play in the Snow at Wolverton,"Sitting at 7,250 feet (2,160 m) above sea level, snow transforms Wolverton Meadow into a winter wonderland. This is a great place for people of all ages and abilities to play in the snow.",Wolverton Snowplay Area,https://www.nps.gov/thingstodo/play-in-the-snow-at-wolverton.htm,,Snow Play
Kings Canyon,seki,Ski Through the Sequoias,"For skiers with more experience, the Trail of the Sequoias is a great opportunity to find some solitude among the big trees.",Giant Forest,https://www.nps.gov/thingstodo/ski-through-the-sequoias.htm,3-6 Hours,Cross-Country Skiing
Kings Canyon,seki,Discover a Winter Meadow,"With easy access from Giant Forest Museum, this trail goes along the Moro Rock – Crescent Meadow Road. This gentle sloping trail will take you by dozens of sequoia trees, including the famous Tunnel Log. At the end of the trail, enjoy the serenity of Crescent Meadow.",Giant Forest,https://www.nps.gov/thingstodo/discover-a-winter-meadow.htm,2-4 Hours,Cross-Country Skiing
Kings Canyon,seki,Winter Driving and Snow Chains in Sequoia National Park,"In winter, you must be prepared for snowy or icy mountain roads and cold temperatures. Tire chains can be required on any park road at any time from fall through late spring.",,https://www.nps.gov/thingstodo/winter-driving-and-snow-chains.htm,,Auto and ATV
Kings Canyon,seki,Learn the Inside Story at a Ranger Program,Discover the parks with an expert! Learn more at an all ages ranger program.,,https://www.nps.gov/thingstodo/learn-the-inside-story-at-a-ranger-program.htm,15-60 Minutes,Guided Tours
Kings Canyon,seki,Become a Junior Ranger,Become a Junior Ranger!,,https://www.nps.gov/thingstodo/become-a-junior-ranger.htm,,Junior Ranger Program
Kings Canyon,seki,Picnic Among the Giants,Gather around a picnic at these spots from Giant Forest to Grant Grove.,,https://www.nps.gov/thingstodo/picnic-among-the-giants.htm,,Picnicking
Kobuk Valley,kova,Visit the Great Kobuk Sand Dunes,The Great Kobuk Sand Dunes are the northern most sand dune complex in North America with an abundance of arctic wildlife.,Great Kobuk Sand Dunes at Kobuk Valley National Park,https://www.nps.gov/thingstodo/explore-the-great-kobuk-sand-dunes.htm,1-5 Days,Backcountry Camping
Kobuk Valley,kova,Float the Kobuk River,Want a nice mild float on a wild river? The Kobuk River may be a great option for wilderness adventure and zen-like floating in Kobuk Valley National Park.,Kobuk Valley National Park,https://www.nps.gov/thingstodo/float-the-kobuk-river.htm,5-20 Days,Canoe or Kayak Camping
Kobuk Valley,kova,Visit the Northwest Arctic Heritage Center,"Trying to figure out where to go and what to do in Northwest Alaska? The Northwest Arctic Heritage Center is a great place to meet rangers and acquire information on Cape Krusenstern National Monument, Kobuk Valley National Park, and Noatak National Preserve.","Kotzebue, Alaska",https://www.nps.gov/thingstodo/visit-the-northwest-arctic-heritage-center.htm,30-120 Minutes,Museum Exhibits
Lake Clark,lacl,Flight Seeing at Lake Clark,"Discover safely from a bird’s eye view. Volcanoes, coastline, mountain ranges, tundra, lakes, rivers, wildlife, and more! What will you see on your flight seeing trip?",Lake Clark National Park and Preserve,https://www.nps.gov/thingstodo/flight-seeing-at-lake-clark.htm,1-6 Hours,Flying
Lake Clark,lacl,Remote Base Camping,"A camping trip into Lake Clark's trail-less wilderness can be a spectacular and rewarding experience. Thorough preparation and careful trip planning will help ensure you have a safe and meaningful trip. Here you will experience undeveloped wilderness, self-reliance, and solitude to an extent seldom found elsewhere.",,https://www.nps.gov/thingstodo/remote-base-camping.htm,2-14 Days,Backcountry Camping
Lake Clark,lacl,Fly-In Bear Viewing Along the West Cook Inlet Coast,"Learn where to go to see bears and become familiar with bear viewing best practices. Then watch the park's beautiful new 11 minute-long film, A Day on the Lake Clark National Park Coastline to get a feel for experience of being on the coast with bears.","West Cook Inlet, Alaska",https://www.nps.gov/thingstodo/cookinletbearviewing.htm,1-14 Days,Wildlife Watching
Lake Clark,lacl,Go Fishing on Lake Clark,"Lake Clark provides excellent fishing opportunities for adventurous anglers. The park and preserve includes some of the most pristine fishery habitats in the National Park system. Fly or boat out from Port Alsworth onto Lake Clark, where incredible fishing awaits.","Lake Clark, Alaska",https://www.nps.gov/thingstodo/lakeclarkfishing.htm,2-8 Hours,Fishing
Lake Clark,lacl,Go Fly Fishing at Tanalian Falls,Want to try fishing in Alaska? This scenic spot offers both the lure of possible grayling catches and opportunities to take stunning pictures,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/go-fly-fishing-at-tanalian-falls.htm,2-5 Hours,Fishing
Lake Clark,lacl,Explore How Salmon Are Sustaining Southwest Alaska Communities,"The Kvichak watershed which is fed by Lake Clark and runs into Bristol Bay, is one of the world's most productive spawning and rearing habitats for sockeye salmon. Lake Clark protects clean cold water within these spawning grounds. The NPS works alongside subsistence users, councils, and the State of Alaska to steward these special waters which help sustain the economy and the culture of Alaska. Visit the Port Alsworth Visitor Center to learn more about this special resource.","Port Alsworth, Alaska",https://www.nps.gov/thingstodo/explore-salmon.htm,5-45 Minutes,Museum Exhibits
Lake Clark,lacl,See the Wassillie Trefon Dena'ina Fish Cache,The Wassillie Trefon Fish Cache is the last best example of the traditional Dena'ina Athabascan fish cache in the Lake Clark-Iliamna area. It is also very likely to be the best example of a southwestern Alaska Native log cache in the entire Bristol Bay region.,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/dena-inafishcache.htm,5-45 Minutes,Museum Exhibits
Lake Clark,lacl,Discover Bristol Bay Fishing History,Explore a sailboat that spent more than 60 years on Bristol Bay waters during the heyday of Alaska's commercial salmon fishery.,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/discover-bristol-bay-fishing-history.htm,5-45 Minutes,Museum Exhibits
Lake Clark,lacl,Visit the Denison Sawmill Exhibit,Learn about early infrastructure of the Lake Clark region. The Denison steam powered sawmill led waves of change to the Lake Clark region.,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/denison-sawmill.htm,5-30 Minutes,Museum Exhibits
Lake Clark,lacl,Spend the Night in a Rustic Cabin,Experience the simplicity and beauty of a public use cabin. Enjoy world class fishing and kayaking right outside the front door of a beautiful cabin in remote Alaska.,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/spend-a-night-in-a-rustic-cabin.htm,1-5 Days,Camping
Lake Clark,lacl,Hike up Tanalian Mountain,"Epic elevation, heart-pumping exercise and stellar views. Discover the wild from Port Alsworth as you hike the trail to the top of Tanalian Mountain.","Port Alsworth, Alaska",https://www.nps.gov/thingstodo/take-a-day-hike-up-tanalian-mountain.htm,1-12 Hours,Front-Country Hiking
Lake Clark,lacl,Camp at Kontrashibuna Lake,Pack up and journey out to the wilderness. Lay in your tent listening to a lone wolf's howl. Stand in awe as mountains reflect across still waters in the early morning light.,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/camp-at-kontrashibuna-lake.htm,2-7 Days,Backcountry Camping
Lake Clark,lacl,Kayak from Port Alsworth to Tommy Island,Get acquainted with the beauty and vastness of Lake Clark firsthand. Spend a day on the water watching birds and jumping fish while paddling out to Tommy Island,"Port Alsworth, Alaska",https://www.nps.gov/thingstodo/kayak-out-to-tommy-island.htm,2-7 Hours,Kayaking
Lassen Volcanic,lavo,Sledding & Snowplay in the Southwest Area,"The steep slopes behind the Kohm Yah-mah-nee Visitor Center are a popular destination for sledders. Lassen's deep snowfall also provides ample opportunity for snowplay. Snowman building contest, anyone?",Southwest Area,https://www.nps.gov/thingstodo/snowplaysw.htm,,Snow Play
Lassen Volcanic,lavo,Snowshoe a Winter Route,"Enjoy Lassen’s winter wonderland by snowshoe! Meander along the park highway route (snow-covered Hwy 89), circuit an icy lake, visit boiling hydrothermal features, or, for intrepid explorers, summit a snowy peak.",Southwest & Manzanita Lake areas,https://www.nps.gov/thingstodo/snowshoe-lavo.htm,,Snowshoeing
Lassen Volcanic,lavo,Ski & Snowboard at Lassen,"Enjoy Lassen’s winter wonderland by ski or snowboard! Cross-country ski along one of the park’s numerous winter routes or, for experienced explorers, backcountry ski and snowboard one of Lassen’s mountain slopes.",Throughout the Park,https://www.nps.gov/thingstodo/skiing-snowboarding-lavo.htm,,Skiing
Lassen Volcanic,lavo,Sledding & Snowplay in the Manzanita Lake Area,"Sled a wintery slope, build a snowman, or otherwise enjoy Lassen's winter wonderland at the Manzanita Lake area. Got snow?",Manzanita Lake Area,https://www.nps.gov/thingstodo/snowplayml.htm,,Snow Play
Lassen Volcanic,lavo,Hike to Bumpass Hell,"Hike the three-mile, round-trip trail to the largest hydrothermal area in the park.",Bumpass Hell Trail and Basin,https://www.nps.gov/thingstodo/hikebumpasshell.htm,90 Minutes,Hiking
Lassen Volcanic,lavo,Drive Lassen Volcanic National Park Highway,"The 30-mile park highway connects the northwest (Manzanita Lake) and southwest entrances of the park. This scenic route passes through dense forest, winds around alpine lakes and meadow, crests at 8,512 feet near Lassen Peak Trailhead, and descends steep volcanic slopes into the southwest area. Designated turnouts and parking areas provide opportunities to enjoy the highway highlights.",Lassen Volcanic National Park Highway,https://www.nps.gov/thingstodo/driveparkhwy.htm,60 Minutes,Scenic Driving
Lassen Volcanic,lavo,Fish Manzanita Lake,Manzanita Lake is one of the most popular fishing spots in the park and it is easily accessible. This lake holds a fair number of rainbow and brown trout and is rated as a blue-ribbon fly fishery by the state of California Department of Fish and Game.,Manzanita Lake,https://www.nps.gov/thingstodo/fishmanzanitalake.htm,0-10 Hours,Fishing
Lassen Volcanic,lavo,Visit Sulphur Works,This steamy spot is accessible via a short walk along Lassen Volcanic National Park Highway. Sulphur Works is the easiest to access of the park's seven hydrothermal areas.,Sulphur Works hydrothermal area,https://www.nps.gov/thingstodo/visitsulphurworks.htm,10 Minutes,Self-Guided Tours - Walking
Lassen Volcanic,lavo,Hike to Kings Creek Falls,The Kings Creek Falls trail leads to a large roaring waterfall draped in ferns and other green plants which thrive off the mist generated by the falls.,Kings Creek Falls Trailhead,https://www.nps.gov/thingstodo/hikekingscreekfalls.htm,90 Minutes,Hiking
Lassen Volcanic,lavo,Fish Butte Lake,"Fly fishing, Fishing Butte Lake",Butte Lake,https://www.nps.gov/thingstodo/fishbuttelake.htm,0-0 Minutes,Fishing
Lassen Volcanic,lavo,Hike Lassen Peak,Hiking Lassen Peak,Lassen Peak,https://www.nps.gov/thingstodo/hikelassenpeak.htm,4-5 Hours,Hiking
Lassen Volcanic,lavo,Hike Reflection Lake Loop,"A short and relatively flat walk offers views of Lassen Peak and Chaos Crags volcanoes, often seen reflecting in the water. The trailhead is across the road from the Loomis Museum.",Reflection Lake Trail,https://www.nps.gov/thingstodo/https-www-nps-gov-thingstodo-hikereflectionlake-htm.htm,15-30 Minutes,Front-Country Hiking
Lassen Volcanic,lavo,Walk Manzanita Lake Trail,"Manzanita Lake Trail is an easy, mostly flat walk suitable for families with young children. It is not stroller-friendly. The walk offers scenic views of Lassen Peak and Chaos Crags volcanoes and birding and wildlife watching opportunities. The trail is popular for sunset viewing.",Manzanita Lake,https://www.nps.gov/thingstodo/walkmanzanitalake.htm,30-90 Minutes,Hiking
Lassen Volcanic,lavo,Walk Lily Pond Interpretive Trail,"A half-mile, self-led, interpretive loop explores the rich diversity of plant and animal life in the Manzanita Lake Area.",Lily Pond Trailhead,https://www.nps.gov/thingstodo/walklilypond.htm,15-60 Minutes,Self-Guided Tours - Walking
Lassen Volcanic,lavo,Walk Devastated Area Interpretive Trail,"Trailside signs on this wheelchair-accessible, 0.2-mile loop provide an introduction to the 1915-1916 Lassen Peak eruption and the resulting Devastated Area.",Devastated Area parking area,https://www.nps.gov/thingstodo/walkdevastatedtrail.htm,15 Minutes,Self-Guided Tours - Walking
Lassen Volcanic,lavo,Visit Sulphur Works in Winter,"Enjoy the sights and sounds of Sulphur Works hydrothermal area via a two-mile, round-trip over-snow route in the Southwest Area.",Sulphur Works hydrothermal area,https://www.nps.gov/thingstodo/visitsulphurworkswinter.htm,60 Minutes,Snowshoeing
Mammoth Cave,maca,Explore Wildflowers at Cedar Sink,"Stunning rock faces, cave springs, and geological panoramas, you will experience a wide array of seasonal wildflowers and biodiversity.",Cedar Sink Trailhead,https://www.nps.gov/thingstodo/cedar-sink-trail.htm,45-60 Minutes,Front-Country Hiking
